C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_25_264.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_25_264.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_25_264.jpg,0,1,0,4.245661
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_25_359.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_25_359.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_25_359.jpg,0,1,0,5.177184
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_25_458.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_25_458.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_25_458.jpg,0,1,0,6.331528
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_25_557.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_25_557.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_25_557.jpg,0,1,0,7.474673
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_25_655.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_25_655.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_25_655.jpg,0,1,0,8.606735
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_25_753.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_25_753.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_25_753.jpg,0,1,0,9.727753
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_25_853.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_25_853.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_25_853.jpg,0,1,0,10.83776
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_25_950.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_25_950.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_25_950.jpg,-0.25,1,0,12.02867
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_26_050.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_26_050.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_26_050.jpg,-0.5000001,1,0,12.68269
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_26_152.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_26_152.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_26_152.jpg,0,1,0,14.03069
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_26_249.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_26_249.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_26_249.jpg,0,0.8556565,0,14.73593
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_26_343.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_26_343.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_26_343.jpg,0,0.557722,0,15.65625
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_26_441.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_26_441.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_26_441.jpg,0,0.2659501,0,15.90684
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_26_544.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_26_544.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_26_544.jpg,-0.1,0,0,15.37096
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_26_641.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_26_641.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_26_641.jpg,-0.35,0,0,15.70236
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_26_736.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_26_736.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_26_736.jpg,-0.6000001,0,0,14.91606
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_26_837.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_26_837.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_26_837.jpg,-0.8500001,0,0,15.07438
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_26_941.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_26_941.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_26_941.jpg,0,0,0,14.34334
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_27_037.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_27_037.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_27_037.jpg,0,0,0,14.71217
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_27_135.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_27_135.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_27_135.jpg,0,0.1468314,0,14.00971
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_27_231.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_27_231.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_27_231.jpg,-0.15,0.4456296,0,14.76227
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_27_327.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_27_327.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_27_327.jpg,-0.4,0.724758,0,15.07703
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_27_419.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_27_419.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_27_419.jpg,0,1,0,15.9137
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_27_515.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_27_515.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_27_515.jpg,0,1,0,16.89424
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_27_613.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_27_613.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_27_613.jpg,-0.1,1,0,18.05739
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_27_711.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_27_711.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_27_711.jpg,-0.35,1,0,18.88845
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_27_805.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_27_805.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_27_805.jpg,0,1,0,19.96945
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_27_900.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_27_900.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_27_900.jpg,0,1,0,20.7583
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_27_996.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_27_996.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_27_996.jpg,0,1,0,21.68773
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_28_093.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_28_093.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_28_093.jpg,0,1,0,22.71583
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_28_188.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_28_188.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_28_188.jpg,-0.25,1,0,23.65048
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_28_283.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_28_283.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_28_283.jpg,-0.5000001,1,0,24.49435
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_28_383.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_28_383.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_28_383.jpg,0,1,0,25.4233
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_28_474.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_28_474.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_28_474.jpg,0,1,0,26.18097
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_28_571.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_28_571.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_28_571.jpg,-0.25,1,0,27.10578
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_28_667.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_28_667.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_28_667.jpg,-0.5000001,1,0,27.90312
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_28_762.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_28_762.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_28_762.jpg,-0.7500002,1,0,28.55377
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_28_866.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_28_866.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_28_866.jpg,0,1,0,29.40172
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_28_955.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_28_955.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_28_955.jpg,-0.1,1,0,30.12666
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_29_053.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_29_053.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_29_053.jpg,-0.35,1,0,30.17192
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_29_147.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_29_147.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_29_147.jpg,-0.6000001,1,0,30.13811
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_29_218.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_29_218.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_29_218.jpg,0,1,0,30.18316
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_29_302.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_29_302.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_29_302.jpg,0,1,0,30.18972
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_29_401.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_29_401.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_29_401.jpg,0,1,0,30.19005
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_29_494.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_29_494.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_29_494.jpg,0,1,0,30.19002
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_29_591.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_29_591.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_29_591.jpg,0,1,0,30.19031
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_29_689.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_29_689.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_29_689.jpg,0,1,0,30.19032
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_29_787.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_29_787.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_29_787.jpg,0,1,0,30.19028
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_29_888.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_29_888.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_29_888.jpg,0,1,0,30.19
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_29_965.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_29_965.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_29_965.jpg,0,1,0,30.19036
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_30_079.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_30_079.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_30_079.jpg,0,1,0,30.19031
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_30_180.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_30_180.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_30_180.jpg,0,1,0,30.19031
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_30_283.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_30_283.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_30_283.jpg,0,1,0,30.19029
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_30_361.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_30_361.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_30_361.jpg,0,1,0,30.19029
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_30_474.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_30_474.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_30_474.jpg,0,1,0,30.19029
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_30_575.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_30_575.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_30_575.jpg,0,1,0,30.19033
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_30_651.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_30_651.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_30_651.jpg,0,1,0,30.19031
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_30_752.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_30_752.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_30_752.jpg,-0.25,1,0,30.1748
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_30_848.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_30_848.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_30_848.jpg,0,1,0,30.18813
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_30_962.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_30_962.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_30_962.jpg,0,1,0,30.19016
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_31_060.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_31_060.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_31_060.jpg,0,1,0,30.19023
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_31_150.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_31_150.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_31_150.jpg,0,1,0,30.19031
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_31_246.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_31_246.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_31_246.jpg,0,1,0,30.19032
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_31_349.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_31_349.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_31_349.jpg,-0.1,1,0,30.18774
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_31_449.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_31_449.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_31_449.jpg,-0.35,1,0,30.16351
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_31_546.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_31_546.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_31_546.jpg,-0.6000001,1,0,30.13313
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_31_643.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_31_643.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_31_643.jpg,0,1,0,30.187
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_31_746.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_31_746.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_31_746.jpg,0,1,0,30.18991
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_31_844.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_31_844.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_31_844.jpg,0,1,0,30.19024
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_31_945.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_31_945.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_31_945.jpg,0,1,0,30.19029
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_32_046.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_32_046.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_32_046.jpg,-0.15,1,0,30.18456
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_32_148.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_32_148.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_32_148.jpg,-0.4,1,0,30.15793
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_32_249.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_32_249.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_32_249.jpg,0,1,0,30.18924
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_32_350.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_32_350.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_32_350.jpg,0,1,0,30.19016
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_32_454.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_32_454.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_32_454.jpg,0,1,0,30.19028
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_32_556.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_32_556.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_32_556.jpg,-0.25,1,0,30.17574
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_32_666.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_32_666.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_32_666.jpg,0,1,0,30.1876
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_32_753.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_32_753.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_32_753.jpg,0,1,0,30.18945
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_32_858.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_32_858.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_32_858.jpg,0,1,0,30.19028
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_32_969.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_32_969.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_32_969.jpg,0,1,0,30.19028
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_33_074.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_33_074.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_33_074.jpg,-0.1,1,0,30.18785
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_33_179.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_33_179.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_33_179.jpg,-0.35,1,0,30.16364
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_33_284.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_33_284.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_33_284.jpg,-0.6500001,1,0,30.12715
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_33_386.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_33_386.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_33_386.jpg,0,1,0,30.18627
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_33_488.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_33_488.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_33_488.jpg,0,1,0,30.18995
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_33_590.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_33_590.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_33_590.jpg,0,1,0,30.19027
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_33_691.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_33_691.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_33_691.jpg,0,1,0,30.19082
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_33_792.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_33_792.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_33_792.jpg,0,1,0,30.19033
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_33_894.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_33_894.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_33_894.jpg,0,1,0,30.19029
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_33_995.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_33_995.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_33_995.jpg,0,1,0,30.19028
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_34_084.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_34_084.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_34_084.jpg,0,1,0,30.1903
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_34_191.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_34_191.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_34_191.jpg,0,1,0,30.19032
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_34_295.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_34_295.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_34_295.jpg,0,1,0,30.1903
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_34_396.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_34_396.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_34_396.jpg,0,1,0,30.19031
C:\Users\madhu\Desktop\IMG\center_2019_12_14_01_40_34_497.jpg,C:\Users\madhu\Desktop\IMG\left_2019_12_14_01_40_34_497.jpg,C:\Users\madhu\Desktop\IMG\right_2019_12_14_01_40_34_497.jpg,0,1,0,30.19028
